Facility.ID,State,xwalk_name_raw,xwalk_name_clean,Source,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Population.Feb20,Capacity,HIFLD.ID,BJS.ID,Source.Population.Feb20,Source.Capacity,Address,City,Zipcode,Latitude,Longitude,County,County.FIPS,Website,Jurisdiction
38,Alabama,TRAINING ACADEMY,TRAINING ACADEMY,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
39,Alabama,TUTWILER,TUTWILER PRISON FOR WOMEN,NA,Reception Center,Max/Med,Adult,Female,0,NA,565,975,10001216,NA,HIFLD,HIFLD,8966 US HWY 231 N,WETUMPKA,36092,32.5640382,-86.1940048,ELMORE,1051,http://www.doc.state.al.us/FacAddr.aspx,state
39,Alabama,TUTWILER PRISON FOR WOMEN,TUTWILER PRISON FOR WOMEN,NA,Reception Center,Max/Med,Adult,Female,0,NA,565,975,10001216,NA,HIFLD,HIFLD,8966 US HWY 231 N,WETUMPKA,36092,32.5640382,-86.1940048,ELMORE,1051,http://www.doc.state.al.us/FacAddr.aspx,state
40,Alabama,TUTWILER QIF,TUTWILER QUARANTINE INTAKE FACILITY,NA,Reception Center,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
40,Alabama,TUTWILER QUARANTINE INTAKE FACILITY,TUTWILER QUARANTINE INTAKE FACILITY,NA,Reception Center,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
41,Alabama,VENTRESS,VENTRESS CORRECTIONAL FACILITY,NA,Prison,Med,Adult,Male,0,NA,1245,1650,10000143,NA,HIFLD,HIFLD,379 ALABAMA HWY 239 N,CLAYTON,36016,31.88902864,-85.49299808,BARBOUR,1005,http://www.doc.state.al.us/FacAddr.aspx,state
41,Alabama,VENTRESS CORRECTIONAL FACILITY,VENTRESS CORRECTIONAL FACILITY,NA,Prison,Med,Adult,Male,0,NA,1245,1650,10000143,NA,HIFLD,HIFLD,379 ALABAMA HWY 239 N,CLAYTON,36016,31.88902864,-85.49299808,BARBOUR,1005,http://www.doc.state.al.us/FacAddr.aspx,state
42,Alaska,ANCHORAGE CCC,ANCHORAGE CCC,NA,NA,NA,NA,NA,0,NA,832,863,10003757,NA,HIFLD,HIFLD,1400 EAST 4TH AVENUE,ANCHORAGE,99501,61.21842095,-149.8562424,ANCHORAGE,2020,https://doc.alaska.gov/covid-19,state
1927,Alaska,GEO CARE INC CORDOVA CENTER,GEO CARE INC CORDOVA CENTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.2207958,-149.8818069,NA,NA,NA,federal
43,Alaska,GOOSE CREEK CC,GOOSE CREEK CC,NA,NA,NA,NA,NA,0,NA,1125,1536,10006386,NA,HIFLD,HIFLD,22301 WEST ALSOP ROAD,WASILLA,99623,61.36030624,-150.0084479,MATANUSKA-SUSITNA,2170,https://doc.alaska.gov/covid-19,state
44,Alaska,LEMON CREEK CC JUNEAU,LEMON CREEK CC JUNEAU,NA,NA,NA,NA,NA,0,NA,209,232,10001241,2e19,HIFLD,HIFLD,2000 LEMON CREEK RD,JUNEAU,99801,58.36260637,-134.4840555,JUNEAU,2110,https://doc.alaska.gov/covid-19,state
45,Alaska,STATEWIDE,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
45,Alaska,STATEWIDE FOR NON-FACILITY,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
45,Alaska,STATEWIDE FOR NON-SPECIFIC FACILITIES,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
45,Alaska,STATEWIDE FOR RESIDENTS,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
45,Alaska,STATEWIDE FOR STAFF COUNT,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
45,Alaska,STATEWIDE INMATES ONLY UNTIL ALSO PROVIDED,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
45,Alaska,STATEWIDE NON-FACILITY,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
45,Alaska,STATEWIDE STAFF ONLY,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
45,Alaska,STATEWIDEFORNON-FACILITY,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
46,Arizona,BEHAVIORAL SYSTEMS SOUTHWEST INC RRC PHOENIX,BEHAVIORAL SYSTEMS SOUTHWEST INC RRC PHOENIX,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,38e18,NA,NA,2846 E ROOSEVELT ST,PHOENIX,85008,33.4588091,-112.0198483,NA,4013,https://www.bop.gov/coronavirus/,federal
46,Arizona,BEHAVIORAL SYSTEMS SOUTHWEST INC RRC PHOENIX,BEHAVIORAL SYSTEMS SOUTHWEST INC RRC PHOENIX,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,38e18,NA,NA,2846 E ROOSEVELT ST,PHOENIX,85008,33.4588091,-112.0198483,NA,4013,https://www.bop.gov/coronavirus/,federal
46,Arizona,BSSW-RRC PHX,BEHAVIORAL SYSTEMS SOUTHWEST INC RRC PHOENIX,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,38e18,NA,NA,2846 E ROOSEVELT ST,PHOENIX,85008,33.4588091,-112.0198483,NA,4013,https://www.bop.gov/coronavirus/,federal
47,Arizona,CACF,CENTRAL ARIZONA CORRECTIONAL FACILITY,NA,Prison,Med,Adult,Male,1,GeoGroup,1273,1280,10000618,NA,HIFLD,HIFLD,1401 E DIVERSION DAM RD,FLORENCE,85132,33.03731012,-111.3727528,PINAL,4021,https://www.geogroup.com/Locations,state
47,Arizona,CENTRAL ARIZONA CORRECTIONAL FACILITY,CENTRAL ARIZONA CORRECTIONAL FACILITY,NA,Prison,Med,Adult,Male,1,GeoGroup,1273,1280,10000618,NA,HIFLD,HIFLD,1401 E DIVERSION DAM RD,FLORENCE,85132,33.03731012,-111.3727528,PINAL,4021,https://www.geogroup.com/Locations,state
48,Arizona,CENTRAL ARIZONA FLORENCE CORRECTIONAL COMPLEX,CENTRAL ARIZONA FLORENCE CORRECTIONAL COMPLEX,NA,NA,NA,NA,NA,0,NA,1278,4128,10000619,NA,HIFLD,HIFLD,1155 N PINAL PKWY,FLORENCE,85132,33.04417322,-111.3754981,PINAL,4021,http://www.cca.com/locations,federal
48,Arizona,CENTRAL ARIZONA FLORENCE CORRECTIONAL COMPLEX,CENTRAL ARIZONA FLORENCE CORRECTIONAL COMPLEX,NA,NA,NA,NA,NA,0,NA,1278,4128,10000619,NA,HIFLD,HIFLD,1155 N PINAL PKWY,FLORENCE,85132,33.04417322,-111.3754981,PINAL,4021,http://www.cca.com/locations,federal
48,Arizona,CENTRAL AZ DETENTION CENTER,CENTRAL ARIZONA FLORENCE CORRECTIONAL COMPLEX,NA,NA,NA,NA,NA,0,NA,1278,4128,10000619,NA,HIFLD,HIFLD,1155 N PINAL PKWY,FLORENCE,85132,33.04417322,-111.3754981,PINAL,4021,http://www.cca.com/locations,federal
49,Arizona,CENTRAL ARIZONA FLORENCE CORRECTIONAL COMPLEX RRC,CENTRAL ARIZONA FLORENCE CORRECTIONAL COMPLEX RRC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
50,Arizona,DISMAS CCC,DISMAS CHARITIES RRC TUCSON,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,38e18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
50,Arizona,DISMAS CHARITIES RRC TUCSON,DISMAS CHARITIES RRC TUCSON,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,38e18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
50,Arizona,DISMAS CHARITIES RRC TUCSON,DISMAS CHARITIES RRC TUCSON,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,38e18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
51,Arizona,ASPC DOUGLAS,DOUGLAS STATE PRISON,NA,Prison,NA,NA,NA,0,NA,2086,2398,10000632,NA,Public Records,HIFLD,6911 N BDI BLVD,DOUGLAS,85607,31.46242829,-109.5912299,COCHISE,4003,https://corrections.az.gov/prisons,state
51,Arizona,DOUGLAS,DOUGLAS STATE PRISON,NA,Prison,NA,NA,NA,0,NA,2086,2398,10000632,NA,Public Records,HIFLD,6911 N BDI BLVD,DOUGLAS,85607,31.46242829,-109.5912299,COCHISE,4003,https://corrections.az.gov/prisons,state
51,Arizona,DOUGLAS STATE PRISON,DOUGLAS STATE PRISON,NA,Prison,NA,NA,NA,0,NA,2086,2398,10000632,NA,Public Records,HIFLD,6911 N BDI BLVD,DOUGLAS,85607,31.46242829,-109.5912299,COCHISE,4003,https://corrections.az.gov/prisons,state
52,Arizona,ASPC EYMAN,EYMAN STATE PRISON,NA,Prison,Max/Med,NA,NA,0,NA,5693,4544,10000615,NA,Public Records,Public Records,4374 E BUTTE AVE,FLORENCE,85132,33.03691871,-111.3264441,PINAL,4021,https://corrections.az.gov/prisons,state
52,Arizona,EYEMAN,EYMAN STATE PRISON,NA,Prison,Max/Med,NA,NA,0,NA,5693,4544,10000615,NA,Public Records,Public Records,4374 E BUTTE AVE,FLORENCE,85132,33.03691871,-111.3264441,PINAL,4021,https://corrections.az.gov/prisons,state
52,Arizona,EYMAN,EYMAN STATE PRISON,NA,Prison,Max/Med,NA,NA,0,NA,5693,4544,10000615,NA,Public Records,Public Records,4374 E BUTTE AVE,FLORENCE,85132,33.03691871,-111.3264441,PINAL,4021,https://corrections.az.gov/prisons,state
52,Arizona,EYMAN STATE PRISON,EYMAN STATE PRISON,NA,Prison,Max/Med,NA,NA,0,NA,5693,4544,10000615,NA,Public Records,Public Records,4374 E BUTTE AVE,FLORENCE,85132,33.03691871,-111.3264441,PINAL,4021,https://corrections.az.gov/prisons,state
53,Arizona,ASPC FLORENCE,FLORENCE STATE PRISON,NA,Prison,Max/Min,Adult,Male,0,NA,3924,3946,10003976,NA,Public Records,Public Records,1305 E. BUTTE AVE,FLORENCE,85132,33.02816949,-111.3707281,PINAL,4021,https://corrections.az.gov/prisons,state
53,Arizona,FLORENCE,FLORENCE STATE PRISON,NA,Prison,Max/Min,Adult,Male,0,NA,3924,3946,10003976,NA,Public Records,Public Records,1305 E. BUTTE AVE,FLORENCE,85132,33.02816949,-111.3707281,PINAL,4021,https://corrections.az.gov/prisons,state
53,Arizona,FLORENCE AZ STATE PRISON COMPLEX,FLORENCE STATE PRISON,NA,Prison,Max/Min,Adult,Male,0,NA,3924,3946,10003976,NA,Public Records,Public Records,1305 E. BUTTE AVE,FLORENCE,85132,33.02816949,-111.3707281,PINAL,4021,https://corrections.az.gov/prisons,state
53,Arizona,FLORENCE STATE PRISON,FLORENCE STATE PRISON,NA,Prison,Max/Min,Adult,Male,0,NA,3924,3946,10003976,NA,Public Records,Public Records,1305 E. BUTTE AVE,FLORENCE,85132,33.02816949,-111.3707281,PINAL,4021,https://corrections.az.gov/prisons,state
54,Arizona,FLORENCE WEST,FLORENCE WEST STATE PRISON,NA,Prison,Min,Adult,Male,1,GeoGroup,742,750,10006312,NA,HIFLD,HIFLD,"915 EAST DIVERSION DAM ROAD, PO BOX 1599",FLORENCE,85132,33.037233,-111.376527,PINAL,4021,https://www.geogroup.com/Locations,state
54,Arizona,FLORENCE WEST STATE PRISON,FLORENCE WEST STATE PRISON,NA,Prison,Min,Adult,Male,1,GeoGroup,742,750,10006312,NA,HIFLD,HIFLD,"915 EAST DIVERSION DAM ROAD, PO BOX 1599",FLORENCE,85132,33.037233,-111.376527,PINAL,4021,https://www.geogroup.com/Locations,state
1788,Arizona,ICE CCA FLORENCE CORRECTIONAL CENTER,ICE CCA FLORENCE CORRECTIONAL CENTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.0438338,-111.371793,NA,NA,https://www.ice.gov/coronavirus,immigration
1801,Arizona,ICE ELOY FEDERAL CONTRACT FACILITY,ICE ELOY FEDERAL CONTRACT FACILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8176772,-111.5192701,NA,NA,https://www.ice.gov/coronavirus,immigration
1805,Arizona,ICE FLORENCE DETENTION CENTER,ICE FLORENCE SERVICE PROCESSING CENTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.0649605,-111.3785048,NA,NA,https://www.ice.gov/coronavirus,immigration
1805,Arizona,ICE FLORENCE DETENTION CENTER FLORENCE AZ,ICE FLORENCE SERVICE PROCESSING CENTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.0649605,-111.3785048,NA,NA,https://www.ice.gov/coronavirus,immigration
1805,Arizona,ICE FLORENCE SERVICE PROCESSING CENTER,ICE FLORENCE SERVICE PROCESSING CENTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.0649605,-111.3785048,NA,NA,https://www.ice.gov/coronavirus,immigration
1805,Arizona,ICE FLORENCE SERVICES PROCESSING CENTER,ICE FLORENCE SERVICE PROCESSING CENTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.0649605,-111.3785048,NA,NA,https://www.ice.gov/coronavirus,immigration
1825,Arizona,ICE LA PALMA CORRECTIONAL CENTER,ICE LA PALMA CORRECTIONAL CENTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8242111,-111.5441895,NA,NA,https://www.ice.gov/coronavirus,immigration
1825,Arizona,ICE LA PALMA CORRECTIONAL FACILITY,ICE LA PALMA CORRECTIONAL CENTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8242111,-111.5441895,NA,NA,https://www.ice.gov/coronavirus,immigration
1825,Arizona,ICE LA PALMA CORRECTIONAL FACILITY ELOY AZ,ICE LA PALMA CORRECTIONAL CENTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8242111,-111.5441895,NA,NA,https://www.ice.gov/coronavirus,immigration
1862,Arizona,ICE SAN LUIS,ICE SAN LUIS REGIONAL DETENTION CENTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.49847,-114.778342,NA,NA,https://www.ice.gov/coronavirus,immigration
1862,Arizona,ICE SAN LUIS DETENTION CENTER,ICE SAN LUIS REGIONAL DETENTION CENTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.49847,-114.778342,NA,NA,https://www.ice.gov/coronavirus,immigration
1862,Arizona,ICE SAN LUIS REGIONAL DETENTION CENTER,ICE SAN LUIS REGIONAL DETENTION CENTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.49847,-114.778342,NA,NA,https://www.ice.gov/coronavirus,immigration
55,Arizona,KINGMAN,KINGMAN STATE PRISON,NA,Prison,Med/Min,Adult,Male,1,GeoGroup,3360,3400,10003957,NA,HIFLD,HIFLD,4626 WEST ENGLISH DRIVE,GOLDEN VALLEY,86414,35.02891497,-114.1796097,MOHAVE,4015,https://www.geogroup.com/Locations,state
55,Arizona,KINGMAN STATE PRISON,KINGMAN STATE PRISON,NA,Prison,Med/Min,Adult,Male,1,GeoGroup,3360,3400,10003957,NA,HIFLD,HIFLD,4626 WEST ENGLISH DRIVE,GOLDEN VALLEY,86414,35.02891497,-114.1796097,MOHAVE,4015,https://www.geogroup.com/Locations,state
56,Arizona,ASPC LEWIS,LEWIS STATE PRISON,NA,Prison,Max/Min,Adult,Male,0,NA,4623,4397,10000605,NA,Public Records,Public Records,26700 S HWY 85,BUCKEYE,85326,33.2085241,-112.6514629,MARICOPA,4013,https://corrections.az.gov/prisons,state
56,Arizona,LEWIS,LEWIS STATE PRISON,NA,Prison,Max/Min,Adult,Male,0,NA,4623,4397,10000605,NA,Public Records,Public Records,26700 S HWY 85,BUCKEYE,85326,33.2085241,-112.6514629,MARICOPA,4013,https://corrections.az.gov/prisons,state
56,Arizona,LEWIS STATE PRISON,LEWIS STATE PRISON,NA,Prison,Max/Min,Adult,Male,0,NA,4623,4397,10000605,NA,Public Records,Public Records,26700 S HWY 85,BUCKEYE,85326,33.2085241,-112.6514629,MARICOPA,4013,https://corrections.az.gov/prisons,state
57,Arizona,MARANA,MARANA STATE PRISON,NA,Prison,Min,Adult,Male,1,NA,487,450,10000626,NA,HIFLD,Public Records,12610 W SILVERBELL RD,MARANA,85653,32.41791032,-111.2412161,PIMA,4019,http://www.mtctrains.com/corrections/#locations,state
57,Arizona,MARANA COMMUNITY CORRECTIONAL TREATMENT FACILITY,MARANA STATE PRISON,NA,Prison,Min,Adult,Male,1,NA,487,450,10000626,NA,HIFLD,Public Records,12610 W SILVERBELL RD,MARANA,85653,32.41791032,-111.2412161,PIMA,4019,http://www.mtctrains.com/corrections/#locations,state
57,Arizona,MARANA STATE PRISON,MARANA STATE PRISON,NA,Prison,Min,Adult,Male,1,NA,487,450,10000626,NA,HIFLD,Public Records,12610 W SILVERBELL RD,MARANA,85653,32.41791032,-111.2412161,PIMA,4019,http://www.mtctrains.com/corrections/#locations,state
58,Arizona,MARICOPA COUNTY JAIL,MARICOPA COUNTY JAIL,NA,Jail,NA,Adult,Mixed,0,NA,NA,NA,NA,NA,NA,NA,NA,PHOENIX,NA,33.44552,-112.0784,MARICOPA,4013,NA,county
59,Arizona,MARICOPA REEENTRY CENTER,MARICOPA REEENTRY CENTER,NA,Transitional Center,NA,Adult,Male,0,NA,62,NA,10002246,NA,HIFLD,NA,24601 N 29TH AVE,PHOENIX,85027,33.70669655,-112.1194385,MARICOPA,4013,https://corrections.az.gov/parole-office-locations,state
59,Arizona,MRC,MARICOPA REEENTRY CENTER,NA,Transitional Center,NA,Adult,Male,0,NA,62,NA,10002246,NA,HIFLD,NA,24601 N 29TH AVE,PHOENIX,85027,33.70669655,-112.1194385,MARICOPA,4013,https://corrections.az.gov/parole-office-locations,state
60,Arizona,ASPC PERRYVILLE,PERRYVILLE STATE PRISON,NA,Prison,Max/Min,Adult,Male,0,NA,4336,4382,10000606,NA,Public Records,Public Records,2105 N CITRUS RD,GOODYEAR,85395,33.47038654,-112.4377658,MARICOPA,4013,https://corrections.az.gov/prisons,state
60,Arizona,PERRYVILLE,PERRYVILLE STATE PRISON,NA,Prison,Max/Min,Adult,Male,0,NA,4336,4382,10000606,NA,Public Records,Public Records,2105 N CITRUS RD,GOODYEAR,85395,33.47038654,-112.4377658,MARICOPA,4013,https://corrections.az.gov/prisons,state
60,Arizona,PERRYVILLE STATE PRISON,PERRYVILLE STATE PRISON,NA,Prison,Max/Min,Adult,Male,0,NA,4336,4382,10000606,NA,Public Records,Public Records,2105 N CITRUS RD,GOODYEAR,85395,33.47038654,-112.4377658,MARICOPA,4013,https://corrections.az.gov/prisons,state
61,Arizona,PHOENIX FCI,PHOENIX FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
61,Arizona,PHOENIX FEDERAL CORRECTIONAL INSTITUTION,PHOENIX FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
62,Arizona,ASPC PHOENIX,PHOENIX STATE PRISON,NA,Prison,NA,Adult,Male,0,NA,544,720,10002245,NA,Public Records,HIFLD,2500 E VAN BUREN ST,PHOENIX,85008,33.45312989,-112.0250399,MARICOPA,4013,https://corrections.az.gov/prisons,state
62,Arizona,PHOENIX,PHOENIX STATE PRISON,NA,Prison,NA,Adult,Male,0,NA,544,720,10002245,NA,Public Records,HIFLD,2500 E VAN BUREN ST,PHOENIX,85008,33.45312989,-112.0250399,MARICOPA,4013,https://corrections.az.gov/prisons,state
62,Arizona,PHOENIX PA,PHOENIX STATE PRISON,NA,Prison,NA,Adult,Male,0,NA,544,720,10002245,NA,Public Records,HIFLD,2500 E VAN BUREN ST,PHOENIX,85008,33.45312989,-112.0250399,MARICOPA,4013,https://corrections.az.gov/prisons,state
62,Arizona,PHOENIX STATE PRISON,PHOENIX STATE PRISON,NA,Prison,NA,Adult,Male,0,NA,544,720,10002245,NA,Public Records,HIFLD,2500 E VAN BUREN ST,PHOENIX,85008,33.45312989,-112.0250399,MARICOPA,4013,https://corrections.az.gov/prisons,state
63,Arizona,PHOENIX WEST,PHOENIX WEST STATE PRISON,NA,Prison,Min,Adult,Male,1,GeoGroup,498,500,10002244,NA,HIFLD,HIFLD,3402 W COCOPAH ST,PHOENIX,85009,33.43277711,-112.1326085,MARICOPA,4013,https://www.geogroup.com/Locations,state
63,Arizona,PHOENIX WEST STATE PRISON,PHOENIX WEST STATE PRISON,NA,Prison,Min,Adult,Male,1,GeoGroup,498,500,10002244,NA,HIFLD,HIFLD,3402 W COCOPAH ST,PHOENIX,85009,33.43277711,-112.1326085,MARICOPA,4013,https://www.geogroup.com/Locations,state
64,Arizona,PIMA REENTRY CENTER,PIMA REENTRY CENTER,NA,Transitional Center,NA,Adult,Male,0,NA,72,NA,10000630,NA,HIFLD,NA,1275 W STARR PASS BLVD,TUCSON,85713,32.2037634,-110.9909333,PIMA,4019,https://corrections.az.gov/parole-office-locations,state
64,Arizona,PRC,PIMA REENTRY CENTER,NA,Transitional Center,NA,Adult,Male,0,NA,72,NA,10000630,NA,HIFLD,NA,1275 W STARR PASS BLVD,TUCSON,85713,32.2037634,-110.9909333,PIMA,4019,https://corrections.az.gov/parole-office-locations,state
65,Arizona,RED ROCK,RED ROCK STATE PRISON,NA,Prison,Med,Adult,Male,1,CoreCivic,1956,2000,10003974,NA,HIFLD,HIFLD,1750 EAST ARICA ROAD,ELOY,85131,32.81056,-111.5196,PINAL,4021,http://www.cca.com/locations,state
65,Arizona,RED ROCK STATE PRISON,RED ROCK STATE PRISON,NA,Prison,Med,Adult,Male,1,CoreCivic,1956,2000,10003974,NA,HIFLD,HIFLD,1750 EAST ARICA ROAD,ELOY,85131,32.81056,-111.5196,PINAL,4021,http://www.cca.com/locations,state
66,Arizona,SAFFORD FCI,SAFFORD FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,Min,Adult,Male,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
66,Arizona,SAFFORD FEDERAL CORRECTIONAL INSTITUTION,SAFFORD FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,Min,Adult,Male,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
67,Arizona,ASPC SAFFORD,SAFFORD STATE PRISON,NA,Prison,Med,Adult,Male,0,NA,1579,1025,10002248,NA,Public Records,HIFLD,896 S COOK RD,SAFFORD,85546,32.82810149,-109.5636396,GRAHAM,4009,https://corrections.az.gov/prisons,state
67,Arizona,SAFFORD,SAFFORD STATE PRISON,NA,Prison,Med,Adult,Male,0,NA,1579,1025,10002248,NA,Public Records,HIFLD,896 S COOK RD,SAFFORD,85546,32.82810149,-109.5636396,GRAHAM,4009,https://corrections.az.gov/prisons,state
67,Arizona,SAFFORD STATE PRISON,SAFFORD STATE PRISON,NA,Prison,Med,Adult,Male,0,NA,1579,1025,10002248,NA,Public Records,HIFLD,896 S COOK RD,SAFFORD,85546,32.82810149,-109.5636396,GRAHAM,4009,https://corrections.az.gov/prisons,state
68,Arizona,STATEWIDE,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
68,Arizona,STATEWIDE FOR NON-FACILITY,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
68,Arizona,STATEWIDE FOR NON-SPECIFIC FACILITIES,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
68,Arizona,STATEWIDE FOR RESIDENTS,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
68,Arizona,STATEWIDE FOR STAFF COUNT,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
68,Arizona,STATEWIDE INMATES ONLY UNTIL ALSO PROVIDED,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
68,Arizona,STATEWIDE NON-FACILITY,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
68,Arizona,STATEWIDE STAFF ONLY,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
68,Arizona,STATEWIDEFORNON-FACILITY,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
69,Arizona,FCI TUCSON,TUCSON FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,Max/Min,Adult,Male,0,NA,630,413,10000624,NA,HIFLD,HIFLD,8901 S WILMOT RD,TUCSON,85706,32.08957049,-110.8562398,PIMA,4019,https://www.bop.gov/locations/,federal
69,Arizona,TUCSON FCI,TUCSON FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,Max/Min,Adult,Male,0,NA,630,413,10000624,NA,HIFLD,HIFLD,8901 S WILMOT RD,TUCSON,85706,32.08957049,-110.8562398,PIMA,4019,https://www.bop.gov/locations/,federal
69,Arizona,TUCSON FEDERAL CORRECTIONAL INSTITUTION,TUCSON FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,Max/Min,Adult,Male,0,NA,630,413,10000624,NA,HIFLD,HIFLD,8901 S WILMOT RD,TUCSON,85706,32.08957049,-110.8562398,PIMA,4019,https://www.bop.gov/locations/,federal
69,Arizona,TUSCON FCI,TUCSON FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,Max/Min,Adult,Male,0,NA,630,413,10000624,NA,HIFLD,HIFLD,8901 S WILMOT RD,TUCSON,85706,32.08957049,-110.8562398,PIMA,4019,https://www.bop.gov/locations/,federal
