"Facility.ID","State","xwalk_name_raw","xwalk_name_clean","Jurisdiction"
108,"California","CDCR CCHCS WORKSITE LOCATION SAN LUIS OBISPO COUNTY","CDCR CCHCS WORKSITE - SAN LUIS OBISPO COUNTY","state"
109,"California","CDCR CCHCS WORKSITE LOCATION SANTA CLARA COUNTY","CDCR CCHCS WORKSITE - SANTA CLARA COUNTY","state"
110,"California","CDCR CCHCS WORKSITE SOUTHERN REGION","CDCR CCHCS WORKSITE - SOUTHERN REGION","state"
111,"California","CALIFORNIA STATE PRISON CENTINELA CEN","CENTINELA STATE PRISON","state"
111,"California","CEN CALIFORNIA STATE PRISON CENTINELA","CENTINELA STATE PRISON","state"
111,"California","CEN-CALIFORNIA STATE PRISON CENTINELA","CENTINELA STATE PRISON","state"
111,"California","CEN-CENTINELA STATE PRISON","CENTINELA STATE PRISON","state"
111,"California","CEN-CENTINELASTATEPRISON","CENTINELA STATE PRISON","state"
111,"California","CENTINELA STATE PRISON","CENTINELA STATE PRISON","state"
111,"California","CENTINELA STATE PRISON CEN","CENTINELA STATE PRISON","state"
111,"California","CENTINELASTATEPRISON","CENTINELA STATE PRISON","state"
112,"California","CCWF CENTRAL CA WOMENS FACILITY","CENTRAL CALIFORNIA WOMENS FACILITY","state"
112,"California","CCWF-CENTRAL CA WOMENS FACILITY","CENTRAL CALIFORNIA WOMENS FACILITY","state"
112,"California","CCWF-CENTRAL CALIFORNIA WOMENÄÔS FACILITY","CENTRAL CALIFORNIA WOMENS FACILITY","state"
112,"California","CCWF-CENTRAL CALIFORNIA WOMENS FACILITY","CENTRAL CALIFORNIA WOMENS FACILITY","state"
112,"California","CCWF-CENTRALCAWOMENSFACILITY","CENTRAL CALIFORNIA WOMENS FACILITY","state"
112,"California","CENTRAL CA WOMENS FACILITY","CENTRAL CALIFORNIA WOMENS FACILITY","state"
112,"California","CENTRAL CALIFORNIA WOMENÄÔS FACILITY CCWF","CENTRAL CALIFORNIA WOMENS FACILITY","state"
112,"California","CENTRAL CALIFORNIA WOMENS FACILITY","CENTRAL CALIFORNIA WOMENS FACILITY","state"
112,"California","CENTRAL CALIFORNIA WOMENS FACILITY CCWF","CENTRAL CALIFORNIA WOMENS FACILITY","state"
112,"California","CENTRALCAWOMENSFACILITY","CENTRAL CALIFORNIA WOMENS FACILITY","state"
113,"California","CHUCKAWALLA VALLEY STATE PRISON","CHUCKAWALLA VALLEY STATE PRISON","state"
113,"California","CHUCKAWALLA VALLEY STATE PRISON CVSP","CHUCKAWALLA VALLEY STATE PRISON","state"
113,"California","CHUCKAWALLAVALLEYSTATEPRISON","CHUCKAWALLA VALLEY STATE PRISON","state"
113,"California","CVSP CHUCKAWALLA VALLEY STATE PRISON","CHUCKAWALLA VALLEY STATE PRISON","state"
113,"California","CVSP-CHUCKAWALLA VALLEY STATE PRISON","CHUCKAWALLA VALLEY STATE PRISON","state"
113,"California","CVSP-CHUCKAWALLAVALLEYSTATEPRISON","CHUCKAWALLA VALLEY STATE PRISON","state"
115,"California","CORRECTIONAL TRAINING FACILITY","CORRECTIONAL TRAINING FACILITY","state"
115,"California","CORRECTIONAL TRAINING FACILITY CTF","CORRECTIONAL TRAINING FACILITY","state"
115,"California","CORRECTIONALTRAININGFACILITY","CORRECTIONAL TRAINING FACILITY","state"
115,"California","CTF CORRECTIONAL TRAINING FACILITY","CORRECTIONAL TRAINING FACILITY","state"
115,"California","CTF-CORRECTIONAL TRAINING FACILITY","CORRECTIONAL TRAINING FACILITY","state"
115,"California","CTF-CORRECTIONALTRAININGFACILITY","CORRECTIONAL TRAINING FACILITY","state"
116,"California","DEUEL VOCATIONAL INSTITUTION","DEUEL VOCATIONAL INSTITUTION","state"
116,"California","DEUEL VOCATIONAL INSTITUTION DVI","DEUEL VOCATIONAL INSTITUTION","state"
116,"California","DEUELVOCATIONALINSTITUTION","DEUEL VOCATIONAL INSTITUTION","state"
116,"California","DVI DEUEL VOCATIONAL INSTITUTION","DEUEL VOCATIONAL INSTITUTION","state"
116,"California","DVI-DEUEL VOCATIONAL INSTITUTION","DEUEL VOCATIONAL INSTITUTION","state"
116,"California","DVI-DEUELVOCATIONALINSTITUTION","DEUEL VOCATIONAL INSTITUTION","state"
120,"California","FOLSOM STATE PRISON","FOLSOM STATE PRISON","state"
120,"California","FOLSOM STATE PRISON FOL","FOLSOM STATE PRISON","state"
120,"California","FOLSOM STATE PRISON FSP","FOLSOM STATE PRISON","state"
120,"California","FOLSOMSTATEPRISON","FOLSOM STATE PRISON","state"
120,"California","FSP FOLSOM STATE PRISON","FOLSOM STATE PRISON","state"
120,"California","FSP-FOLSOM STATE PRISON","FOLSOM STATE PRISON","state"
120,"California","FSP-FOLSOMSTATEPRISON","FOLSOM STATE PRISON","state"
121,"California","FRESNO COUNTY JAIL","FRESNO COUNTY JAIL","county"
128,"California","HDSP HIGH DESERT STATE PRISON","HIGH DESERT STATE PRISON","state"
128,"California","HDSP-HIGH DESERT STATE PRISON","HIGH DESERT STATE PRISON","state"
128,"California","HDSP-HIGHDESERTSTATEPRISON","HIGH DESERT STATE PRISON","state"
128,"California","HIGH DESERT STATE PRISON","HIGH DESERT STATE PRISON","state"
128,"California","HIGH DESERT STATE PRISON HDSP","HIGH DESERT STATE PRISON","state"
128,"California","HIGHDESERTSTATEPRISON","HIGH DESERT STATE PRISON","state"
129,"California","IRONWOOD STATE PRISON","IRONWOOD STATE PRISON","state"
129,"California","IRONWOOD STATE PRISON ISP","IRONWOOD STATE PRISON","state"
129,"California","IRONWOODSTATEPRISON","IRONWOOD STATE PRISON","state"
129,"California","ISP IRONWOOD STATE PRISON","IRONWOOD STATE PRISON","state"
129,"California","ISP-IRONWOOD STATE PRISON","IRONWOOD STATE PRISON","state"
129,"California","ISP-IRONWOODSTATEPRISON","IRONWOOD STATE PRISON","state"
131,"California","KERN VALLEY STATE PRISON","KERN VALLEY STATE PRISON","state"
131,"California","KERN VALLEY STATE PRISON KVSP","KERN VALLEY STATE PRISON","state"
131,"California","KERNVALLEYSTATEPRISON","KERN VALLEY STATE PRISON","state"
131,"California","KVSP KERN VALLEY STATE PRISON","KERN VALLEY STATE PRISON","state"
131,"California","KVSP-KERN VALLEY STATE PRISON","KERN VALLEY STATE PRISON","state"
131,"California","KVSP-KERNVALLEYSTATEPRISON","KERN VALLEY STATE PRISON","state"
135,"California","LA JAIL","LOS ANGELES JAILS","county"
135,"California","LOS ANGELES JAILS","LOS ANGELES JAILS","county"
139,"California","MCSP MULE CREEK STATE PRISON","MULE CREEK STATE PRISON","state"
139,"California","MCSP-MULE CREEK STATE PRISON","MULE CREEK STATE PRISON","state"
139,"California","MCSP-MULECREEKSTATEPRISON","MULE CREEK STATE PRISON","state"
139,"California","MULE CREEK STATE PRISON","MULE CREEK STATE PRISON","state"
139,"California","MULE CREEK STATE PRISON MCSP","MULE CREEK STATE PRISON","state"
139,"California","MULECREEKSTATEPRISON","MULE CREEK STATE PRISON","state"
140,"California","CHADERJIAN YOUTH CORRECTIONAL FACILITY","NA CHADERJIAN YOUTH CORRECTIONAL FACILITY","state"
140,"California","NA CHADERJIAN YOUTH CORRECTIONAL FACILITY","NA CHADERJIAN YOUTH CORRECTIONAL FACILITY","state"
140,"California","NA CHADERJIAN YOUTH CORRECTIONAL FACILITY NAC","NA CHADERJIAN YOUTH CORRECTIONAL FACILITY","state"
140,"California","NAC-NA CHADERJIAN YOUTH CORRECTIONAL FACILITY NAC","NA CHADERJIAN YOUTH CORRECTIONAL FACILITY","state"
141,"California","NKSP NORTH KERN STATE PRISON","NORTH KERN STATE PRISON","state"
141,"California","NKSP-NORTH KERN STATE PRISON","NORTH KERN STATE PRISON","state"
141,"California","NKSP-NORTHKERNSTATEPRISON","NORTH KERN STATE PRISON","state"
141,"California","NORTH KERN STATE PRISON","NORTH KERN STATE PRISON","state"
141,"California","NORTH KERN STATE PRISON NKSP","NORTH KERN STATE PRISON","state"
141,"California","NORTHKERNSTATEPRISON","NORTH KERN STATE PRISON","state"
142,"California","NCYCC - NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","state"
142,"California","NCYCC NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","state"
142,"California","NCYCC-NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER NCYCC","NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","state"
142,"California","NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","state"
142,"California","NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER NCYCC","NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","state"
143,"California","OH CLOSE YOUTH CORRECTIONAL FACILITY","OH CLOSE YOUTH CORRECTIONAL FACILITY","state"
143,"California","OH CLOSE YOUTH CORRECTIONAL FACILITY OH CLOSE","OH CLOSE YOUTH CORRECTIONAL FACILITY","state"
144,"California","ORANGE COUNTY JAILS","ORANGE COUNTY JAILS","county"
145,"California","PBSP PELICAN BAY STATE PRISON","PELICAN BAY STATE PRISON","state"
145,"California","PBSP-PELICAN BAY STATE PRISON","PELICAN BAY STATE PRISON","state"
145,"California","PBSP-PELICANBAYSTATEPRISON","PELICAN BAY STATE PRISON","state"
145,"California","PELICAN BAY STATE PRISON","PELICAN BAY STATE PRISON","state"
145,"California","PELICAN BAY STATE PRISON PBSP","PELICAN BAY STATE PRISON","state"
145,"California","PELICANBAYSTATEPRISON","PELICAN BAY STATE PRISON","state"
146,"California","PINE GROVE","PINE GROVE JUVENILE PRISON CAMP","state"
146,"California","PINE GROVE JUVENILE PRISON CAMP","PINE GROVE JUVENILE PRISON CAMP","state"
147,"California","PLEASANT VALLEY STATE PRISON","PLEASANT VALLEY STATE PRISON","state"
147,"California","PLEASANT VALLEY STATE PRISON PVSP","PLEASANT VALLEY STATE PRISON","state"
147,"California","PLEASANTVALLEYSTATEPRISON","PLEASANT VALLEY STATE PRISON","state"
147,"California","PVSP PLEASANT VALLEY STATE PRISON","PLEASANT VALLEY STATE PRISON","state"
147,"California","PVSP-PLEASANT VALLEY STATE PRISON","PLEASANT VALLEY STATE PRISON","state"
147,"California","PVSP-PLEASANTVALLEYSTATEPRISON","PLEASANT VALLEY STATE PRISON","state"
148,"California","CTC RICHARD A MCGEE CORRECTIONAL TRAINING CENTER GALT CTC","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER","state"
148,"California","CTC-RICHARD A MCGEE CORRECTIONAL TRAINING CENTER GALT CTC","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER","state"
148,"California","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER","state"
148,"California","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER - GALT","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER","state"
148,"California","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER GALT","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER","state"
148,"California","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER GALT CTC","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER","state"
150,"California","RICHARD J DONOVAN CORRECTIONAL FACILITY RJD","RJ DONOVAN CORRECTIONAL FACILITY","state"
150,"California","RJ DONOVAN CORR FAC ROCK MTN","RJ DONOVAN CORRECTIONAL FACILITY","state"
150,"California","RJ DONOVAN CORRECTIONAL FACILITY","RJ DONOVAN CORRECTIONAL FACILITY","state"
150,"California","RJ DONOVAN CORRECTIONAL FACILITY RJD","RJ DONOVAN CORRECTIONAL FACILITY","state"
150,"California","RJD RICHARD J DONOVAN CORRECTIONAL FACILITY","RJ DONOVAN CORRECTIONAL FACILITY","state"
150,"California","RJD-RICHARD J DONOVAN CORRECTIONAL FACILITY","RJ DONOVAN CORRECTIONAL FACILITY","state"
150,"California","RJD-RJ DONOVAN CORR FAC ROCK MTN","RJ DONOVAN CORRECTIONAL FACILITY","state"
150,"California","RJD-RJDONOVANCORRFACROCKMTN","RJ DONOVAN CORRECTIONAL FACILITY","state"
150,"California","RJDONOVANCORRFACROCKMTN","RJ DONOVAN CORRECTIONAL FACILITY","state"
152,"California","SALINAS VALLEY STATE PRISON","SALINAS VALLEY STATE PRISON","state"
152,"California","SALINAS VALLEY STATE PRISON SVSP","SALINAS VALLEY STATE PRISON","state"
152,"California","SALINASVALLEYSTATEPRISON","SALINAS VALLEY STATE PRISON","state"
152,"California","SVSP SALINAS VALLEY STATE PRISON","SALINAS VALLEY STATE PRISON","state"
152,"California","SVSP-SALINAS VALLEY STATE PRISON","SALINAS VALLEY STATE PRISON","state"
152,"California","SVSP-SALINASVALLEYSTATEPRISON","SALINAS VALLEY STATE PRISON","state"
158,"California","SCC SIERRA CONSERVATION CENTER","SIERRA CONSERVATION CENTER","state"
158,"California","SCC-SIERRA CONSERVATION CENTER","SIERRA CONSERVATION CENTER","state"
158,"California","SCC-SIERRACONSERVATIONCENTER","SIERRA CONSERVATION CENTER","state"
158,"California","SIERRA CONSERVATION CENTER","SIERRA CONSERVATION CENTER","state"
158,"California","SIERRA CONSERVATION CENTER SCC","SIERRA CONSERVATION CENTER","state"
158,"California","SIERRACONSERVATIONCENTER","SIERRA CONSERVATION CENTER","state"
161,"California","CALIFORNIA SUBSTANCE ABUSE TREATMENT FACILITY AND STATE PRISON CORCORAN SATF-CSP CORCORAN","SUBSTANCE ABUSE TREATMENT FACILITY","state"
161,"California","CALIFORNIA SUBSTANCE ABUSE TREATMENT FACILITY SATF","SUBSTANCE ABUSE TREATMENT FACILITY","state"
161,"California","SATF SUBSTANCE ABUSE TREATMENT FACILITY","SUBSTANCE ABUSE TREATMENT FACILITY","state"
161,"California","SATF-SUBSTANCE ABUSE TREATMENT FACILITY","SUBSTANCE ABUSE TREATMENT FACILITY","state"
161,"California","SATF-SUBSTANCEABUSETREATMENTFACILITY","SUBSTANCE ABUSE TREATMENT FACILITY","state"
161,"California","SUBSTANCE ABUSE TREATMENT FACILITY","SUBSTANCE ABUSE TREATMENT FACILITY","state"
161,"California","SUBSTANCE ABUSE TREATMENT FACILITY SATF","SUBSTANCE ABUSE TREATMENT FACILITY","state"
161,"California","SUBSTANCEABUSETREATMENTFACILITY","SUBSTANCE ABUSE TREATMENT FACILITY","state"
164,"California","VALLEY STATE PRISON","VALLEY STATE PRISON","state"
164,"California","VALLEY STATE PRISON VSP","VALLEY STATE PRISON","state"
164,"California","VALLEYSTATEPRISON","VALLEY STATE PRISON","state"
164,"California","VSP VALLEY STATE PRISON","VALLEY STATE PRISON","state"
164,"California","VSP-VALLEY STATE PRISON","VALLEY STATE PRISON","state"
164,"California","VSP-VALLEYSTATEPRISON","VALLEY STATE PRISON","state"
165,"California","VENTURA","VENTURA","state"
171,"California","WASCO STATE PRISON","WASCO STATE PRISON","state"
171,"California","WASCO STATE PRISON WSP","WASCO STATE PRISON","state"
171,"California","WASCOSTATEPRISON","WASCO STATE PRISON","state"
171,"California","WSP WASCO STATE PRISON","WASCO STATE PRISON","state"
171,"California","WSP-WASCO STATE PRISON","WASCO STATE PRISON","state"
171,"California","WSP-WASCOSTATEPRISON","WASCO STATE PRISON","state"
174,"Colorado","ARK VALLEY III","ARKANSAS VALLEY CORRECTIONAL FACILITY","state"
174,"Colorado","ARKANSAS VALLEY CORRECTIONAL FACILITY","ARKANSAS VALLEY CORRECTIONAL FACILITY","state"
175,"Colorado","ARROWHEAD CORRECTIONAL FACILITY","ARROWHEAD CORRECTIONAL FACILITY","state"
175,"Colorado","ARROWHEAD II","ARROWHEAD CORRECTIONAL FACILITY","state"
176,"Colorado","BENT CNTY III","BENT COUNTY CORRECTIONAL FACILITY","state"
176,"Colorado","BENT COUNTY CORRECTIONAL 0FACILITY","BENT COUNTY CORRECTIONAL FACILITY","state"
176,"Colorado","BENT COUNTY CORRECTIONAL FACILITY","BENT COUNTY CORRECTIONAL FACILITY","state"
177,"Colorado","BUENA VISTA CORRECTIONAL COMPLEX","BUENA VISTA CORRECTIONAL COMPLEX","state"
177,"Colorado","BUENAVISTA COMPLEX","BUENA VISTA CORRECTIONAL COMPLEX","state"
177,"Colorado","BUENAVISTA COMPLEX III","BUENA VISTA CORRECTIONAL COMPLEX","state"
178,"Colorado","CENTENNIAL","CENTENNIAL CORRECTIONAL FACILITY","state"
178,"Colorado","CENTENNIAL CORRECTIONAL FACILITY","CENTENNIAL CORRECTIONAL FACILITY","state"
178,"Colorado","CENTENNIAL PROCESSING","CENTENNIAL CORRECTIONAL FACILITY","state"
178,"Colorado","CENTENNIAL RTP","CENTENNIAL CORRECTIONAL FACILITY","state"
178,"Colorado","CENTENNIAL TOWERS","CENTENNIAL CORRECTIONAL FACILITY","state"
178,"Colorado","CENTENNIAL TRANS","CENTENNIAL CORRECTIONAL FACILITY","state"
178,"Colorado","CENTENNIAL V","CENTENNIAL CORRECTIONAL FACILITY","state"
179,"Colorado","COLCORCTR I","COLORADO CORRECTIONAL CENTER","state"
179,"Colorado","COLORADO CORRECTIONAL CENTER","COLORADO CORRECTIONAL CENTER","state"
180,"Colorado","COLORADO STATE PENITENTIARY","COLORADO STATE PENITENTIARY","state"
180,"Colorado","CSP V","COLORADO STATE PENITENTIARY","state"
181,"Colorado","COLORADO TERRITORIAL CORRECTIONAL FACILITY","COLORADO TERRITORIAL CORRECTIONAL FACILITY","state"
181,"Colorado","CTCF III","COLORADO TERRITORIAL CORRECTIONAL FACILITY","state"
181,"Colorado","CTCF III INFIRMARY","COLORADO TERRITORIAL CORRECTIONAL FACILITY","state"
181,"Colorado","CTCF TRANS UNIT","COLORADO TERRITORIAL CORRECTIONAL FACILITY","state"
182,"Colorado","CROWLEY COUNTY CORRECTIONAL 0FACILITY","CROWLEY COUNTY CORRECTIONAL FACILITY","state"
182,"Colorado","CROWLEY COUNTY CORRECTIONAL FACILITY","CROWLEY COUNTY CORRECTIONAL FACILITY","state"
182,"Colorado","CROWLEY III","CROWLEY COUNTY CORRECTIONAL FACILITY","state"
183,"Colorado","DELTA CORRECTIONAL FACILITY","DELTA CORRECTIONAL FACILITY","state"
183,"Colorado","DELTA I","DELTA CORRECTIONAL FACILITY","state"
183,"Colorado","DELTA SATELLITE FACILITY","DELTA CORRECTIONAL FACILITY","state"
183,"Colorado","DELTA TVC","DELTA CORRECTIONAL FACILITY","state"
184,"Colorado","DENVER RECEPTION DIAGNOSTIC CENTER","DENVER RECEPTION DIAGNOSTIC CENTER","state"
184,"Colorado","DRDC V","DENVER RECEPTION DIAGNOSTIC CENTER","state"
184,"Colorado","DRDC V INFIRMARY","DENVER RECEPTION DIAGNOSTIC CENTER","state"
185,"Colorado","DEN-WOMENS V","DENVER WOMENS CORRECTIONAL FACILITY","state"
185,"Colorado","DENVER WOMENS CORRECTIONAL FACILITY","DENVER WOMENS CORRECTIONAL FACILITY","state"
190,"Colorado","FOUR MILE CORRECTIONAL FACILITY","FOUR MILE CORRECTIONAL FACILITY","state"
190,"Colorado","FOUR MILE II","FOUR MILE CORRECTIONAL FACILITY","state"
191,"Colorado","FREMONT CORRECTIONAL FACILITY","FREMONT CORRECTIONAL FACILITY","state"
191,"Colorado","FREMONT III","FREMONT CORRECTIONAL FACILITY","state"
192,"Colorado","LA VISTA CORRECTIONAL FACILITY","LA VISTA CORRECTIONAL FACILITY","state"
192,"Colorado","LA VISTA III","LA VISTA CORRECTIONAL FACILITY","state"
193,"Colorado","LIMON CF IV","LIMON CORRECTIONAL FACILITY","state"
193,"Colorado","LIMON CORRECTIONAL CENTER","LIMON CORRECTIONAL FACILITY","state"
193,"Colorado","LIMON CORRECTIONAL FACILITY","LIMON CORRECTIONAL FACILITY","state"
194,"Colorado","RIFLE CORRECTIONAL CENTER","RIFLE CORRECTIONAL CENTER","state"
194,"Colorado","RIFLE I","RIFLE CORRECTIONAL CENTER","state"
195,"Colorado","SAN CARLOS CORRECTIONAL FACILITY","SAN CARLOS CORRECTIONAL FACILITY","state"
195,"Colorado","SAN CARLOS RTP","SAN CARLOS CORRECTIONAL FACILITY","state"
196,"Colorado","SKYLINE 1","SKYLINE CORRECTIONAL CENTER","state"
196,"Colorado","SKYLINE CORRECTIONAL CENTER","SKYLINE CORRECTIONAL CENTER","state"
196,"Colorado","SKYLINE CORRECTIONAL FACILITY","SKYLINE CORRECTIONAL CENTER","state"
196,"Colorado","SKYLINE I","SKYLINE CORRECTIONAL CENTER","state"
197,"Colorado","STATEWIDE","STATEWIDE","state"
198,"Colorado","STERLING CORRECTIONAL FACILITY","STERLING CORRECTIONAL FACILITY","state"
198,"Colorado","STERLING V","STERLING CORRECTIONAL FACILITY","state"
199,"Colorado","TRINIDAD CORRECTIONAL FACILITY","TRINIDAD CORRECTIONAL FACILITY","state"
199,"Colorado","TRINIDAD II","TRINIDAD CORRECTIONAL FACILITY","state"
200,"Colorado","YOUTHFUL OFFENDER SYSTEM","YOUTHFUL OFFENDER SYSTEM","state"
201,"Connecticut","BRIDGEPORT CC","BRIDGEPORT CORRECTIONAL CENTER","state"
201,"Connecticut","BRIDGEPORT CORRECTIONAL CENTER","BRIDGEPORT CORRECTIONAL CENTER","state"
202,"Connecticut","BROOKLYN CI","BROOKLYN CORRECTIONAL INSTITUTION","state"
202,"Connecticut","BROOKLYN CORRECTIONAL INSTITUTION","BROOKLYN CORRECTIONAL INSTITUTION","state"
203,"Connecticut","CARL ROBINSON CI","CARL ROBINSON CORRECTIONAL INSTITUTION","state"
203,"Connecticut","CARL ROBINSON CORRECTIONAL INSTITUTION","CARL ROBINSON CORRECTIONAL INSTITUTION","state"
203,"Connecticut","ROBINSON CI","CARL ROBINSON CORRECTIONAL INSTITUTION","state"
204,"Connecticut","CHESHIRE CI","CHESHIRE CORRECTIONAL INSTITUTION","state"
204,"Connecticut","CHESHIRE CORRECTIONAL INSTITUTION","CHESHIRE CORRECTIONAL INSTITUTION","state"
206,"Connecticut","CORR-RAD CC","CORRIGAN RADGOWSKI CORRECTIONAL CENTER","state"
206,"Connecticut","CORRIGAN CI","CORRIGAN RADGOWSKI CORRECTIONAL CENTER","state"
206,"Connecticut","CORRIGAN RADGOWSKI CC","CORRIGAN RADGOWSKI CORRECTIONAL CENTER","state"
206,"Connecticut","CORRIGAN RADGOWSKI CORRECTIONAL CENTER","CORRIGAN RADGOWSKI CORRECTIONAL CENTER","state"
206,"Connecticut","CORRIGAN-RADGOWSK CC","CORRIGAN RADGOWSKI CORRECTIONAL CENTER","state"
206,"Connecticut","CORRIGAN-RADGOWSKI CC","CORRIGAN RADGOWSKI CORRECTIONAL CENTER","state"
209,"Connecticut","GARNER CI","GARNER CORRECTIONAL INSTITUTION","state"
209,"Connecticut","GARNER CORRECTIONAL INSTITUTION","GARNER CORRECTIONAL INSTITUTION","state"
210,"Connecticut","HARTFORD CC","HARTFORD CORRECTIONAL CENTER","state"
210,"Connecticut","HARTFORD CORRECTIONAL CENTER","HARTFORD CORRECTIONAL CENTER","state"
212,"Connecticut","MACDOUGALI-WALKER CI","MACDOUGALL WALKER CORRECTIONAL INSTITUTION","state"
212,"Connecticut","MACDOUGALL CI","MACDOUGALL WALKER CORRECTIONAL INSTITUTION","state"
212,"Connecticut","MACDOUGALL WALKER CI","MACDOUGALL WALKER CORRECTIONAL INSTITUTION","state"
212,"Connecticut","MACDOUGALL WALKER CORRECTIONAL INSTITUTION","MACDOUGALL WALKER CORRECTIONAL INSTITUTION","state"
212,"Connecticut","MACDOUGALL-WALKER CI","MACDOUGALL WALKER CORRECTIONAL INSTITUTION","state"
2186,"Connecticut","MACDOUGALL-WALKER CI INFIRMARY","MACDOUGALL WALKER CORRECTIONAL INSTITUTION INFIRMARY","state"
212,"Connecticut","MWCI","MACDOUGALL WALKER CORRECTIONAL INSTITUTION","state"
213,"Connecticut","MANSON","MANSON YOUTH CORRECTIONAL CENTER","state"
213,"Connecticut","MANSON YI","MANSON YOUTH CORRECTIONAL CENTER","state"
213,"Connecticut","MANSON YOUTH","MANSON YOUTH CORRECTIONAL CENTER","state"
213,"Connecticut","MANSON YOUTH CORRECTIONAL CENTER","MANSON YOUTH CORRECTIONAL CENTER","state"
213,"Connecticut","MANSON YOUTH INST","MANSON YOUTH CORRECTIONAL CENTER","state"
214,"Connecticut","NEW HAVEN CC","NEW HAVEN CORRECTIONAL CENTER","state"
